Facility ID,Name,Type,Street Address,City,County,State,Zip Code,Facility Phone Number,Facility Latitude,Facility Longitude,Facility Location
14852,The 80th Street Residence,Adult Home,430 East 80th Street,New York,New York,New York,10075,2127178888,40.715366,-73.60099,"(40.715366, -73.60099)"
9491,"Health Services of Northern New York, Inc.",Long Term Home Health Care Program,56 Market Street,Potsdam,Saint Lawrence,New York,13676,3152654065,40.715927,-73.770912,"(40.715927, -73.770912)"
14930,St. Francis Commons,Adult Home,12 Burkle Street,Oswego,Oswego,New York,13126,3153260870,40.715988,-73.982857,"(40.715988, -73.982857)"
14921,Promenade at Middletown,Adult Home,70 Fulton Street,Middletown,Orange,New York,10940,8453411888,40.716981,-73.575488,"(40.716981, -73.575488)"
15058,Atria Huntington,Adult Home,165 Beverly Road,Huntington,Suffolk,New York,11746,6315493533,40.721088,-73.577988,"(40.721088, -73.577988)"
1008,Warren Center for Rehabilitation and Nursing,Residential Health Care Facility,42 Gurney Lane,Queensbury,Warren,New York,12804,5187616540,40.721531,-73.854881,"(40.721531, -73.854881)"
14667,Walden Place,Adult Home,839 Bennie Rd.,Cortland,Cortland,New York,13045,6077568101,40.721714,-73.841331,"(40.721714, -73.841331)"
1669,Margaret Tietz Nursing and Rehabilitation Center,Residential Health Care Facility,164-11 Chapin Parkway,Jamaica,Queens,New York,11432,7182987800,40.722591,-73.804779,"(40.722591, -73.804779)"
1866,UR Medicine Home Care,Certified Home Health Agency,2180 Empire Boulevard,Webster,Monroe,New York,14580,5857872233,40.724815,-73.838074,"(40.724815, -73.838074)"
1714,Hillside Manor Rehab & Extended Care Center,Residential Health Care Facility,182-15 Hillside Avenue,Jamaica Estates,Queens,New York,11432,7182918200,40.725147,-73.753143,"(40.725147, -73.753143)"
6334,Maria Regina Residence Inc,Residential Health Care Facility,1725 Brentwood Rd - Bldg 1,Brentwood,Suffolk,New York,11717,6312734500,40.725567,-73.079498,"(40.725567, -73.079498)"
4545,Livingston County Hospice,Hospice,2 Murray Hill Drive,Mount Morris,Livingston,New York,14510,5852437290,40.725994,-73.428329,"(40.725994, -73.428329)"
15090,Bridges Cornell Heights - The Tudor,Adult Home,407 Wyckoff Avenue,Ithaca,Tompkins,New York,14850,6072575777,40.725994,-73.428329,"(40.725994, -73.428329)"
15088,Brookdale Ithaca Memory Care,Adult Home,101 Bundy Road,Ithaca,Tompkins,New York,14850,6072565094,40.72633,-73.890694,"(40.72633, -73.890694)"
14816,The Arbors at Westbury,Adult Home,45 Jericho Turnpike,Jericho,Nassau,New York,11753,5163336400,40.726879,-73.871681,"(40.726879, -73.871681)"
3395,Parker Jewish Institute for Health Care & Rehabilitation,Long Term Home Health Care Program,271-11 76th Avenue,New Hyde Park,Nassau,New York,11040,5165861500,40.726996,-73.871012,"(40.726996, -73.871012)"
14729,Home Sweet Home on the Hudson,Adult Home,38 Prospect Avenue,Catskill,Greene,New York,12414,5189435701,40.728416,-73.448219,"(40.728416, -73.448219)"
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility,125 Rockefeller Road,Delmar,Albany,New York,12054,5186211200,40.728577,-74.004524,"(40.728577, -74.004524)"
3619,Sullivan County Public Health Services,Long Term Home Health Care Program,50 Community Lane,Liberty,Sullivan,New York,12754,8452920100,40.729022,-73.531806,"(40.729022, -73.531806)"
15024,Pleasant Gardens Home for Adults,Adult Home,396 Middle Road,Bayport,Suffolk,New York,11705,6314721047,40.730397,-73.213312,"(40.730397, -73.213312)"
784,Northern Manor Geriatric Center Inc,Residential Health Care Facility,199 N Middletown Road,Nanuet,Rockland,New York,10954,8456233904,40.731827,-73.098094,"(40.731827, -73.098094)"
1752,"New Vanderbilt Rehabilitation and Care Center, Inc",Residential Health Care Facility,135 Vanderbilt Ave,Staten Island,Richmond,New York,10304,7184470701,40.73431,-73.61145,"(40.73431, -73.61145)"
14815,Atria Tanglewood,Adult Home,125 Ocean Avenue,Lynbrook,Nassau,New York,11563,5165963400,40.734638,-73.174622,"(40.734638, -73.174622)"
81,Salamanca Rehabilitation & Nursing Center,Residential Health Care Facility,451 Broad Street,Salamanca,Cattaraugus,New York,14779,7169451800,40.735472,-73.063662,"(40.735472, -73.063662)"
14601,Loudonville Assisted Living Residence,Adult Home,298 Albany Shaker Road,Loudonville,Albany,New York,12211,5184634398,40.73819,-73.643799,"(40.73819, -73.643799)"
14833,Village Green A Carlisle Assisted Living Community,Adult Home,90 Schoolhouse Road,Levittown,Nassau,New York,11756,5162712500,40.73819,-73.643799,"(40.73819, -73.643799)"
7513,Comprehensive Community Hospice of Parker Jewish Institute,Hospice,271-11 76th Avenue,New Hyde Park,Nassau,New York,11040,5165861575,40.738472,-73.851472,"(40.738472, -73.851472)"
1144,Waterview Hills Rehabilitation and Nursing Center,Residential Health Care Facility,"537 Route 22, P.O. Box 257",Purdys,Westchester,New York,10578,9142773691,40.738827,-73.849312,"(40.738827, -73.849312)"
14687,Eden Heights of West Seneca,Adult Home,3030 Clinton Street,West Seneca,Erie,New York,14224,7168224466,40.739737,-73.848521,"(40.739737, -73.848521)"
534,A Holly Patterson Extended Care Facility,Residential Health Care Facility,875 Jerusalem Avenue,Uniondale,Nassau,New York,11553,5165721400,40.740219,-73.239174,"(40.740219, -73.239174)"
1784,Eddy Visiting Nurse & Rehab Association,Certified Home Health Agency,433 River Street  Suite 3000,Troy,Rensselaer,New York,12180,5182746200,40.740398,-73.849472,"(40.740398, -73.849472)"
300,Seneca Health Care Center,Residential Health Care Facility,2987 Seneca Street,West Seneca,Erie,New York,14224,7168280500,40.740998,-73.884215,"(40.740998, -73.884215)"
15051,Braemar Living at Medford,Adult Home,1529 North Ocean Avenue,Medford,Suffolk,New York,11763,6312890600,40.741615,-73.903488,"(40.741615, -73.903488)"
448,The Pearl Nursing Center of Rochester,Residential Health Care Facility,1335 Portland Avenue,Rochester,Monroe,New York,14621,5855444400,40.742969,-73.936483,"(40.742969, -73.936483)"
14964,"Hawthorne Ridge, Inc.",Adult Home,30 Community Way,East Greenbush,Rensselaer,New York,12061,5188331111,40.743107,-73.1119,"(40.743107, -73.1119)"
15379,Willow Creek,Adult Home,4460 Union Hill Rd.,Hinsdale,Cattaraugus,New York,14743,7165572322,40.744673,-73.087551,"(40.744673, -73.087551)"
14945,Wavecrest Home for Adults,Adult Home,242 Beach 20th Street,Far Rockaway,Queens,New York,11691,7184715500,40.745575,-73.587082,"(40.745575, -73.587082)"
4815,NYS Veterans Home In NYC,Residential Health Care Facility,178-50 Linden Blvd,Jamaica,Queens,New York,11434,7189900329,40.746621,-74.003052,"(40.746621, -74.003052)"
99,Chautauqua Nursing and Rehabilitation Center,Residential Health Care Facility,10836 Temple Road,Dunkirk,Chautauqua,New York,14048,7163666400,40.746712,-73.990334,"(40.746712, -73.990334)"
588,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC",Residential Health Care Facility,4540 Lincoln Drive,Gasport,Niagara,New York,14067,7167722631,40.746719,-73.7117,"(40.746719, -73.7117)"
136,Champlain Valley Physicians Hospital Medical Center SNF,Residential Health Care Facility,75 Beekman Street,Plattsburg,Clinton,New York,12901,5185612000,40.747776,-73.988197,"(40.747776, -73.988197)"
14701,Symphony Manor at Lancaster,Adult Home,5539 Broadway,Lancaster,Erie,New York,14086,7166835150,40.749766,-73.973186,"(40.749766, -73.973186)"
14828,Amber Court of Westbury,Adult Home,3400 Brush Hollow Road,Westbury,Nassau,New York,11590,5163343838,40.749766,-73.973186,"(40.749766, -73.973186)"
496,Beach Terrace Care Center,Residential Health Care Facility,640 West Broadway,Long Beach,Nassau,New York,11561,5164314400,40.750694,-73.895523,"(40.750694, -73.895523)"
3989,Gurwin Jewish Nursing and Rehabilitation Center,Residential Health Care Facility,68 Hauppauge Road,Commack,Suffolk,New York,11725,6314996500,40.751484,-73.99781,"(40.751484, -73.99781)"
6248,Buena Vida Rehabilitation and Nursing Center,Residential Health Care Facility,48 Cedar Street,Brooklyn,Kings,New York,11221,9178810636,40.753513,-73.992432,"(40.753513, -73.992432)"
14897,Brookdale East Side,Adult Home,7164 East Genesee Street,Fayetteville,Onondaga,New York,13066,3156375127,40.753942,-73.706231,"(40.753942, -73.706231)"
15007,Adirondack Manor HFA D.B.A Scotia Mansion,Adult Home,39 Wallace Street,Scotia,Schenectady,New York,12302,5183466458,40.753942,-73.706231,"(40.753942, -73.706231)"
15360,Albany Center for Independent Living,Adult Home,141 Rockefeller Road,Delmar,Albany,New York,12054,5184398899,40.753952,-73.706223,"(40.753952, -73.706223)"
14638,Randolph Manor,Adult Home,40 East Main Street,Randolph,Cattaraugus,New York,14772,7163584041,40.753952,-73.706223,"(40.753952, -73.706223)"
326,Alice Hyde Medical Center,Residential Health Care Facility,45 Sixth Street,Malone,Franklin,New York,12953,5184818000,40.756798,-73.822784,"(40.756798, -73.822784)"
4755,Our Lady of Mercy Life Center,Residential Health Care Facility,2 Mercycare Lane,Guilderland,Albany,New York,12084,5184648100,40.757251,-73.825534,"(40.757251, -73.825534)"
14876,Masonic Home,Adult Home,2150 Bleecker Street,Utica,Oneida,New York,13501,3157984800,40.758675,-73.782646,"(40.758675, -73.782646)"
15116,The Country House in Westchester,Adult Home,2000 Baldwin Road,Yorktown Heights,Westchester,New York,10598,9149623625,40.758907,-73.700081,"(40.758907, -73.700081)"
15112,White Plains Guest Home for Adults,Adult Home,32 Ridgeview Avenue,White Plains,Westchester,New York,10606,9149498984,40.759109,-73.68927,"(40.759109, -73.68927)"
1599,VillageCare Rehabilitation and Nursing Center,Residential Health Care Facility,214 West Houston Street,New York,New York,New York,10014,2122061493,40.760715,-73.008305,"(40.760715, -73.008305)"
14808,Plattduetsche Home Society,Adult Home,1150 Hempstead Turnpike,Franklin Square,Nassau,New York,11010,5163524252,40.763371,-73.820488,"(40.763371, -73.820488)"
350,Greene Meadows Nursing and Rehabilitation Center,Residential Health Care Facility,161 Jefferson Heights,Catskill,Greene,New York,12414,5189439380,40.764141,-73.066551,"(40.764141, -73.066551)"
1115,Tarrytown Rehabilitation and Nursing Center,Residential Health Care Facility,20 Wood Court,Tarrytown,Westchester,New York,10591,9146312600,40.764179,-73.823189,"(40.764179, -73.823189)"
15083,Jeff Senior Living,Adult Home,4804 Route 52- East Main Street,Jeffersonville,Sullivan,New York,12748,8454824375,40.765556,-73.825699,"(40.765556, -73.825699)"
9741,Gurwin Certified Home Health Agency,Certified Home Health Agency,330 Conklin Street,Farmingdale,Nassau,New York,11735,6317158600,40.765556,-73.823601,"(40.765556, -73.823601)"
3164,Kirkhaven,Residential Health Care Facility,254 Alexander Street,Rochester,Monroe,New York,14607,5854611991,40.765839,-73.012064,"(40.765839, -73.012064)"
594,Bethany Gardens Skilled Living Center,Residential Health Care Facility,800 West Chestnut Street,Rome,Oneida,New York,13440,3153393210,40.765881,-73.724258,"(40.765881, -73.724258)"
1219,Workmen's Circle Multicare Center,Residential Health Care Facility,3155 Grace Avenue,Bronx,Bronx,New York,10469,7183798100,40.765911,-73.017731,"(40.765911, -73.017731)"
1690,Promenade Rehabilitation and Health Care Center,Residential Health Care Facility,140 Beach 114th Street,Rockaway Park,Queens,New York,11694,7189454600,40.765911,-73.017769,"(40.765911, -73.017769)"
14894,The Athenaeum of Skaneateles,Adult Home,150 Genesee Street,Skaneateles,Onondaga,New York,13152,3156851400,40.766533,-73.954063,"(40.766533, -73.954063)"
14768,Fairport Baptist Homes Adult Care Facility,Adult Home,4646 Nine Mile Point Road,Fairport,Monroe,New York,14450,5853770350,40.767018,-73.819695,"(40.767018, -73.819695)"
469,Elderwood of Lakeside at Brockport,Residential Health Care Facility,170 West Avenue,Brockport,Monroe,New York,14420,5853956052,40.767384,-73.827042,"(40.767384, -73.827042)"
15026,Brentwood Adult Home,Adult Home,147 Second Avenue,Brentwood,Suffolk,New York,11717,6312737204,40.768171,-73.106652,"(40.768171, -73.106652)"
14750,The Belvedere,Adult Home,5110 19th Avenue,Brooklyn,Kings,New York,11204,7182231800,40.768742,-72.995651,"(40.768742, -72.995651)"
963,Sullivan County Adult Care Center,Residential Health Care Facility,"256 Sunset Lake Road, P.O. Box 671",Liberty,Sullivan,New York,12754,8452928640,40.768784,-73.942253,"(40.768784, -73.942253)"
4549,Eddy Heritage House Nursing and Rehabilitation Center,Residential Health Care Facility,2920 Tibbits Avenue,Troy,Rensselaer,New York,12180,5182744125,40.76886,-73.870171,"(40.76886, -73.870171)"
3089,Terence Cardinal Cooke Health Care Center,Residential Health Care Facility,1249 Fifth Avenue,New York,New York,New York,10029,2123603600,40.769424,-73.870087,"(40.769424, -73.870087)"
647,Jewish Home of Central New York,Residential Health Care Facility,4101 E Genesee St,Syracuse,Onondaga,New York,13214,3154469111,40.770432,-73.705894,"(40.770432, -73.705894)"
1078,Glen Island Center for Nursing and Rehabilitation,Residential Health Care Facility,490 Pelham Road,New Rochelle,Westchester,New York,10805,9146362800,40.770457,-73.836388,"(40.770457, -73.836388)"
7815,Extended Home Care,Certified Home Health Agency,"7 Penn Plaza, Suite 422",New York,New York,New York,10001-0022,2123564200,40.771042,-73.686638,"(40.771042, -73.686638)"
15027,Echo Arms Adult Home,Adult Home,204 Patchogue Road,Port Jefferson Stat.,Suffolk,New York,11776,6314730166,40.772161,-73.95069,"(40.772161, -73.95069)"
144,Clinton County Nursing Home,Residential Health Care Facility,16 Flynn Avenue,Plattsburgh,Clinton,New York,12901,5185630950,40.772404,-72.933739,"(40.772404, -72.933739)"
655,St Camillus Residential Health Care Facility,Residential Health Care Facility,813 Fay Road,Syracuse,Onondaga,New York,13219,3154882951,40.772499,-73.246109,"(40.772499, -73.246109)"
3861,VNSNY Hospice and Palliative Care,Hospice,"220 E 42nd Street, 7th Floor",New York,New York,New York,10017,2126091920,40.772808,-73.561164,"(40.772808, -73.561164)"
1673,Bridge View Nursing Home,Residential Health Care Facility,143-10 20th Ave,Whitestone,Queens,New York,11357,7189611212,40.773117,-73.925148,"(40.773117, -73.925148)"
1877,HCR / HCR Home Care,Certified Home Health Agency,"290 Elwood Davis Road, Suite 104",Liverpool,Onondaga,New York,13088,3152800681,40.773228,-73.562088,"(40.773228, -73.562088)"
15056,Sunrise of Smithtown,Adult Home,"30 Hauppauge, Route 111",Smithtown,Suffolk,New York,11787,6317242299,40.773529,-72.934418,"(40.773529, -72.934418)"
14782,Elderwood Village at Fairport,Adult Home,7 Chardonnay Drive,Fairport,Monroe,New York,14450,5854250210,40.773552,-73.015789,"(40.773552, -73.015789)"
288,Beechwood Homes,Residential Health Care Facility,2235 Millersport Highway,Getzville,Erie,New York,14068,7166888822,40.773783,-73.699986,"(40.773783, -73.699986)"
14956,"Sutton Gardens, LLC",Adult Home,147-02 34th Avenue,Flushing,Queens,New York,11354,7184611923,40.773888,-73.847313,"(40.773888, -73.847313)"
14992,Brightview Lake Tappan,Adult Home,31 Hunt Road,Orangeburg,Rockland,New York,10962,8458672333,40.773899,-73.480408,"(40.773899, -73.480408)"
14605,Promenade at University Place,Adult Home,1228 Western Avenue,Albany,Albany,New York,12203,5185149500,40.774136,-73.956795,"(40.774136, -73.956795)"
107,Lutheran Retirement Home,Residential Health Care Facility,715 Falconer Street,Jamestown,Chautauqua,New York,14701,7166654905,40.77457,-73.848305,"(40.77457, -73.848305)"
1772,HCR / HCR Home Care,Certified Home Health Agency,"176 U.S. Oval, Suite 3",Plattsburgh,Clinton,New York,12903,5183100900,40.775152,-73.559516,"(40.775152, -73.559516)"
1316,"Rutland Nursing Home, Inc.",Residential Health Care Facility,585 Schenectady Avenue,Brooklyn,Kings,New York,11203,7186045221,40.775152,-73.559516,"(40.775152, -73.559516)"
1408,Downtown Brooklyn Nursing & Rehabilitation Center,Residential Health Care Facility,520 Prospect Place,Brooklyn,Kings,New York,11238,7186361000,40.775177,-73.847572,"(40.775177, -73.847572)"
437,Waterview Heights Rehabilitation and Nursing Center,Residential Health Care Facility,425 Beach Avenue,Rochester,Monroe,New York,14612,5856630930,40.77607,-73.460162,"(40.77607, -73.460162)"
14991,The Pavilion at Pine Valley,Adult Home,661 North Main Street,Spring Valley,Rockland,New York,10977,8454265600,40.77618,-73.769989,"(40.77618, -73.769989)"
3339,Schofield Residence,Long Term Home Health Care Program,2757 Elmwood Avenue,Kenmore,Erie,New York,14217,7168742600,40.776691,-73.525688,"(40.776691, -73.525688)"
3506,Staten Island University Hospital University Hospice,Hospice,78 Meisner Avenue,Staten Island,Richmond,New York,10306,7182266450,40.776691,-73.525688,"(40.776691, -73.525688)"
244,Humboldt House Rehabilitation and Nursing Center,Residential Health Care Facility,64 Hager Street,Buffalo,Erie,New York,14208,7168864377,40.777584,-73.563997,"(40.777584, -73.563997)"
15068,Sunrise of Huntington,Adult Home,300 West Hills Road,Huntington Station,Suffolk,New York,11746,6317602044,40.778863,-73.232392,"(40.778863, -73.232392)"
152,Pine Haven Home,Residential Health Care Facility,NY Route 217,Philmont,Columbia,New York,12565,5186724021,40.778887,-73.465931,"(40.778887, -73.465931)"
